PROV_NM,SUBM,Teacher_Gender,ACHIEVEMENTS1,MIDTERM1,FINAL1,NAT_MARK,Year-DOB,Month-DOB,NAT_MARK_range,NAT_MARK_range_encoded
2,1,1,26.0,16.0,32.0,50.5,2007,9,0-60,0
2,1,1,27.0,17.0,38.0,44.2,2006,8,0-60,0
2,1,1,30.0,19.0,44.0,61.2,2007,2,60-70,1
2,1,1,28.0,13.0,32.0,32.4,2007,3,0-60,0
2,1,1,28.0,9.0,26.0,33.8,2005,7,0-60,0
2,1,1,29.0,20.0,45.0,69.2,2007,9,60-70,1
2,1,1,28.0,13.0,31.0,51.3,2007,2,0-60,0
2,1,1,27.0,17.0,36.0,41.1,2007,12,0-60,0
2,1,1,26.0,16.0,23.0,37.7,2007,6,0-60,0
2,1,1,24.0,8.0,28.0,37.7,2007,9,0-60,0
2,1,1,28.0,15.0,37.0,38.9,2007,3,0-60,0
2,1,1,28.0,18.0,47.0,59.0,2007,7,0-60,0
2,1,1,26.0,14.0,40.0,35.2,2007,4,0-60,0
2,1,1,29.0,15.0,39.0,51.3,2007,1,0-60,0
2,1,1,28.0,17.0,44.0,41.1,2007,10,0-60,0
2,1,1,27.0,17.0,45.0,44.2,2007,7,0-60,0
2,1,1,26.0,9.0,5.0,21.4,2007,6,0-60,0
2,1,1,27.0,16.0,33.0,44.2,2007,9,0-60,0
2,1,1,28.0,18.0,35.0,44.2,2007,6,0-60,0
2,1,1,28.0,17.0,36.0,40.0,2007,12,0-60,0
2,1,1,30.0,20.0,47.0,59.8,2007,2,0-60,0
2,1,1,27.0,18.0,38.0,51.3,2007,11,0-60,0
2,1,1,28.0,18.0,40.0,51.3,2007,8,0-60,0
2,1,1,26.0,12.0,27.0,36.5,2008,1,0-60,0
2,1,1,30.0,20.0,44.0,61.2,2007,12,60-70,1
2,1,1,27.0,16.0,37.0,38.9,2007,12,0-60,0
2,1,1,30.0,18.0,35.0,54.5,2007,10,0-60,0
2,1,1,30.0,16.0,39.0,48.8,2007,1,0-60,0
2,1,1,30.0,20.0,48.0,60.5,2007,3,60-70,1
2,1,1,28.0,17.0,43.0,54.5,2007,4,0-60,0
2,1,1,30.0,20.0,47.0,52.9,2007,10,0-60,0
2,1,1,30.0,18.0,39.0,54.5,2007,8,0-60,0
2,1,1,25.0,12.0,25.0,47.9,2007,5,0-60,0
2,1,1,23.0,10.0,29.0,43.2,2007,9,0-60,0
2,1,1,25.0,9.0,29.0,40.0,2006,8,0-60,0
2,1,1,29.0,20.0,42.0,50.5,2007,5,0-60,0
2,1,1,29.0,19.0,42.0,44.2,2006,11,0-60,0
2,1,1,29.0,13.0,48.0,47.9,2008,1,0-60,0
2,1,1,29.0,19.0,42.0,36.5,2007,8,0-60,0
2,1,1,29.0,13.0,43.0,47.0,2007,7,0-60,0
2,1,1,30.0,20.0,47.0,56.1,2007,2,0-60,0
2,1,1,27.0,16.0,41.0,49.7,2007,11,0-60,0
2,1,1,21.0,7.0,13.0,35.2,2007,11,0-60,0
2,1,1,27.0,18.0,43.0,41.1,2007,8,0-60,0
2,1,1,28.0,17.0,37.0,46.1,2007,10,0-60,0
2,1,1,30.0,20.0,47.0,56.1,2007,2,0-60,0
2,1,1,29.0,16.0,35.0,40.0,2007,8,0-60,0
2,1,1,27.0,15.0,38.0,33.8,2007,2,0-60,0
2,1,1,21.0,7.0,16.0,36.5,2007,8,0-60,0
2,1,1,27.0,14.0,26.0,25.7,2007,7,0-60,0
2,1,1,27.0,14.0,39.0,42.2,2007,7,0-60,0
2,1,1,30.0,20.0,40.0,46.1,2007,10,0-60,0
2,1,1,28.0,16.0,30.0,46.1,2008,5,0-60,0
2,1,1,30.0,20.0,45.0,49.7,2006,6,0-60,0
2,1,1,30.0,19.0,41.0,53.7,2007,10,0-60,0
2,1,1,27.0,16.0,37.0,56.8,2007,7,0-60,0
2,1,1,30.0,19.0,46.0,58.3,2007,10,0-60,0
2,1,1,28.0,15.0,26.0,43.2,2006,1,0-60,0
2,1,1,30.0,18.0,40.0,46.1,2007,3,0-60,0
2,1,1,29.0,20.0,39.0,56.1,2007,4,0-60,0
2,1,1,28.0,16.0,23.0,37.7,2007,9,0-60,0
2,1,1,27.0,16.0,17.0,33.8,2007,9,0-60,0
2,1,1,26.0,12.0,22.0,40.0,2008,1,0-60,0
2,1,1,29.0,20.0,36.0,38.9,2007,4,0-60,0
2,1,1,28.0,15.0,42.0,51.3,2007,4,0-60,0
2,1,1,29.0,16.0,43.0,52.9,2007,9,0-60,0
2,1,1,27.0,17.0,36.0,47.9,2007,2,0-60,0
2,1,1,28.0,10.0,31.0,40.0,2007,8,0-60,0
2,1,1,26.0,14.0,32.0,40.0,2007,4,0-60,0
2,1,1,30.0,19.0,36.0,54.5,2007,4,0-60,0
2,1,1,23.0,10.0,29.0,35.2,2007,7,0-60,0
2,1,1,30.0,20.0,47.0,52.9,2007,7,0-60,0
2,1,1,23.0,10.0,27.0,44.2,2007,8,0-60,0
2,1,1,29.0,18.0,44.0,41.1,2008,1,0-60,0
2,1,1,30.0,20.0,44.0,52.1,2007,9,0-60,0
2,1,1,26.0,13.0,22.0,38.9,2007,1,0-60,0
2,1,1,26.0,12.0,34.0,45.2,2007,10,0-60,0
0,1,1,29.3,11.8,41.5,56.8,2007,12,0-60,0
0,1,1,30.0,20.0,47.0,61.2,2007,5,60-70,1
0,1,1,29.0,20.0,45.0,43.2,2007,9,0-60,0
0,1,1,29.0,16.0,49.0,61.2,2007,9,60-70,1
0,1,1,29.0,17.0,47.0,43.2,2005,12,0-60,0
0,1,1,26.0,14.0,42.0,53.7,2008,3,0-60,0
0,1,1,24.0,11.0,16.0,44.2,2007,7,0-60,0
0,1,1,30.0,20.0,45.0,61.2,2007,10,60-70,1
0,1,1,26.0,12.0,36.0,35.2,2007,5,0-60,0
0,1,1,27.0,12.0,30.0,43.2,2007,8,0-60,0
0,1,1,30.0,18.0,48.0,42.2,2007,8,0-60,0
0,1,1,30.0,17.0,43.0,55.3,2007,8,0-60,0
0,1,1,30.0,18.0,50.0,79.8,2007,7,70-80,2
0,1,1,30.0,20.0,50.0,49.7,2007,2,0-60,0
0,1,1,29.0,13.0,44.0,46.1,2007,2,0-60,0
0,1,1,26.0,12.0,43.0,49.7,2008,1,0-60,0
0,1,1,30.0,15.0,50.0,57.6,2008,1,0-60,0
0,1,1,29.0,16.0,50.0,40.0,2007,10,0-60,0
0,1,1,29.0,11.0,20.0,43.2,2007,9,0-60,0
0,1,1,30.0,20.0,50.0,57.6,2007,7,0-60,0
0,1,1,26.0,3.0,15.0,46.1,2004,4,0-60,0
0,1,1,27.0,16.0,37.0,38.9,2004,12,0-60,0
0,1,1,29.0,15.0,50.0,44.2,2007,4,0-60,0
0,1,1,30.0,16.0,39.0,55.3,2007,1,0-60,0
0,1,1,24.0,19.0,38.0,42.2,2006,1,0-60,0
0,1,1,30.0,16.0,48.0,59.8,2007,4,0-60,0
0,1,1,28.0,15.0,40.0,48.8,2007,3,0-60,0
0,1,1,30.0,17.0,33.0,45.2,2007,2,0-60,0
0,1,1,29.0,15.0,40.0,48.8,2008,1,0-60,0
0,1,1,25.0,15.0,21.5,45.2,2008,9,0-60,0
0,1,1,21.0,13.0,31.0,38.9,2007,12,0-60,0
0,1,1,27.0,12.0,32.0,42.2,2007,8,0-60,0
0,1,1,30.0,14.0,40.0,51.3,2007,2,0-60,0
0,1,1,29.0,15.0,36.0,36.5,2007,4,0-60,0
0,1,1,29.0,13.0,39.0,42.2,2007,12,0-60,0
0,1,1,22.0,15.0,37.0,40.0,2006,8,0-60,0
0,1,1,27.0,16.0,46.0,45.2,2007,11,0-60,0
0,1,1,26.0,16.0,38.0,32.4,2004,2,0-60,0
0,1,1,29.0,17.0,50.0,44.2,2007,9,0-60,0
0,1,1,27.0,10.0,24.0,37.7,2007,10,0-60,0
0,1,1,30.0,15.0,47.0,44.2,2008,1,0-60,0
0,1,1,27.0,15.0,38.0,40.0,2007,9,0-60,0
0,1,1,30.0,20.0,47.0,49.7,2007,8,0-60,0
0,1,1,30.0,20.0,43.0,52.9,2007,11,0-60,0
0,1,1,25.0,10.0,27.0,35.2,2007,11,0-60,0
0,1,1,29.0,16.0,48.0,65.6,2007,9,60-70,1
0,1,1,30.0,19.0,47.0,55.3,2007,7,0-60,0
0,1,1,29.0,19.0,49.0,47.9,2007,11,0-60,0
0,1,1,30.0,20.0,48.0,64.8,2008,1,60-70,1
0,1,1,27.0,15.0,24.0,47.9,2007,1,0-60,0
0,1,1,24.0,12.0,24.5,38.9,2007,9,0-60,0
0,1,1,27.0,15.0,25.0,37.7,2007,1,0-60,0
0,1,1,30.0,18.0,45.0,64.8,2007,6,60-70,1
0,1,1,30.0,20.0,44.0,48.8,2007,4,0-60,0
0,1,1,27.0,11.0,30.0,33.8,2007,10,0-60,0
0,1,1,26.0,17.0,42.0,50.5,2007,12,0-60,0
0,1,1,26.0,15.0,39.0,56.1,2007,8,0-60,0
0,1,1,26.0,16.0,46.0,66.3,2007,5,60-70,1
0,1,1,30.0,20.0,50.0,60.5,2007,5,60-70,1
0,1,1,26.0,5.0,32.0,37.7,2006,5,0-60,0
0,1,1,29.0,15.0,48.0,46.1,2007,11,0-60,0
0,1,1,30.0,18.0,46.0,60.5,2007,9,60-70,1
0,1,1,25.0,12.0,34.5,36.5,2006,11,0-60,0
0,1,1,25.0,17.0,48.0,52.1,2007,11,0-60,0
0,1,1,28.0,16.0,22.0,48.8,2007,6,0-60,0
0,1,1,29.0,19.0,48.0,53.7,2007,9,0-60,0
0,1,1,28.0,15.0,46.0,45.2,2007,12,0-60,0
0,1,1,28.0,18.0,34.0,42.2,2007,4,0-60,0
0,1,1,30.0,20.0,50.0,48.8,2007,7,0-60,0
0,1,1,29.0,12.0,50.0,47.9,2007,7,0-60,0
0,1,1,30.0,20.0,50.0,52.1,2007,5,0-60,0
0,1,1,27.0,15.0,25.0,33.8,2007,8,0-60,0
0,1,1,28.0,12.0,26.0,41.1,2007,6,0-60,0
0,1,1,27.0,17.0,32.0,41.1,2006,9,0-60,0
0,1,1,29.0,18.0,46.0,53.7,2006,8,0-60,0
0,1,1,30.0,20.0,46.0,61.2,2007,5,60-70,1
0,1,1,27.0,15.0,40.0,49.7,2007,4,0-60,0
0,1,1,30.0,18.0,50.0,49.7,2007,5,0-60,0
0,1,1,29.0,20.0,46.0,56.8,2007,5,0-60,0
0,1,1,24.0,10.0,28.0,43.2,2007,2,0-60,0
0,1,1,28.0,20.0,45.0,52.9,2007,11,0-60,0
0,1,1,30.0,17.0,49.0,50.5,2007,6,0-60,0
0,1,1,30.0,20.0,49.0,68.5,2007,11,60-70,1
0,1,1,29.0,20.0,50.0,53.7,2007,7,0-60,0
0,1,1,29.0,15.0,50.0,47.9,2007,6,0-60,0
0,1,1,24.0,6.0,21.0,40.0,2006,7,0-60,0
0,1,1,30.0,17.0,45.0,54.5,2007,11,0-60,0
0,1,1,26.0,14.0,43.0,54.5,2007,9,0-60,0
0,1,1,27.0,10.0,28.0,40.0,2007,11,0-60,0
0,1,1,30.0,12.0,38.0,42.2,2008,1,0-60,0
0,1,1,30.0,20.0,50.0,79.8,2007,5,70-80,2
0,1,1,27.0,13.0,30.0,36.5,2007,8,0-60,0
0,1,1,27.0,12.0,28.0,43.2,2006,11,0-60,0
0,1,1,28.0,10.0,22.0,40.0,2007,10,0-60,0
0,1,1,27.0,17.0,40.0,42.2,2008,6,0-60,0
0,1,1,24.0,14.0,23.5,44.2,2002,7,0-60,0
0,1,1,30.0,20.0,49.0,65.6,2007,10,60-70,1
0,1,1,25.0,13.0,26.0,40.0,2006,12,0-60,0
0,1,1,30.0,20.0,38.0,56.8,2007,6,0-60,0
0,1,1,30.0,20.0,50.0,59.8,2007,12,0-60,0
0,1,1,28.0,16.0,36.0,41.1,2007,9,0-60,0
0,1,1,28.0,19.0,33.0,42.2,2007,10,0-60,0
0,1,1,30.0,20.0,50.0,80.60000000000001,2007,5,80-90,3
0,1,1,28.0,18.0,43.0,43.2,2008,1,0-60,0
0,1,1,28.0,13.0,43.0,49.7,2006,7,0-60,0
0,1,1,25.0,13.0,32.0,43.2,2005,9,0-60,0
0,1,1,27.0,15.0,40.5,56.8,2007,11,0-60,0
0,1,1,28.0,13.0,41.0,43.2,2007,8,0-60,0
0,1,1,30.0,16.0,44.0,43.2,2006,11,0-60,0
0,1,1,25.0,10.0,32.0,41.1,2007,5,0-60,0
0,1,1,30.0,20.0,50.0,65.6,2007,5,60-70,1
0,1,1,29.0,15.0,50.0,55.3,2007,4,0-60,0
2,1,1,27.0,17.0,37.0,46.1,2007,12,0-60,0
2,1,1,25.0,9.0,37.0,47.0,2008,1,0-60,0
2,1,1,22.0,4.0,13.0,33.8,2005,3,0-60,0
2,1,1,25.0,8.0,27.0,42.2,2007,7,0-60,0
2,1,1,30.0,20.0,48.0,51.3,2007,7,0-60,0
2,1,1,30.0,17.0,48.0,53.7,2007,4,0-60,0
2,1,1,30.0,15.0,49.0,50.5,2007,2,0-60,0
2,1,1,30.0,20.0,46.0,62.7,2007,3,60-70,1
2,1,1,25.0,13.0,23.0,41.1,2007,6,0-60,0
2,1,1,29.0,18.0,40.0,59.8,2007,6,0-60,0
2,1,1,25.0,9.0,26.0,38.9,2006,9,0-60,0
2,1,1,28.0,20.0,43.0,59.8,2007,7,0-60,0
2,1,1,30.0,20.0,47.0,65.6,2007,10,60-70,1
2,1,1,23.0,3.0,7.0,15.5,2007,8,0-60,0
2,1,1,30.0,18.0,47.0,55.3,2007,10,0-60,0
2,1,1,28.0,19.0,49.0,60.5,2007,8,60-70,1
2,1,1,28.0,17.0,29.0,43.2,2007,4,0-60,0
2,1,1,29.0,20.0,44.0,54.5,2008,1,0-60,0
2,1,1,25.0,9.0,26.0,40.0,2007,11,0-60,0
2,1,1,29.0,14.0,37.0,46.1,2007,12,0-60,0
2,1,1,23.0,8.0,38.0,41.1,2007,3,0-60,0
2,1,1,24.0,15.0,26.0,44.2,2007,10,0-60,0
2,1,1,28.0,19.0,37.0,47.9,2007,3,0-60,0
2,1,1,26.0,14.0,35.0,47.9,2007,8,0-60,0
2,1,1,29.0,19.0,41.0,52.1,2007,7,0-60,0
2,1,1,28.0,16.0,40.0,47.9,2007,6,0-60,0
2,1,1,23.0,11.0,32.0,42.2,2008,1,0-60,0
2,1,1,21.0,3.0,25.0,41.1,2006,8,0-60,0
2,1,1,28.0,18.0,44.0,57.6,2007,8,0-60,0
2,1,1,28.0,11.0,38.0,40.0,2007,9,0-60,0
2,1,1,29.0,18.0,49.0,59.8,2007,11,0-60,0
2,1,1,27.0,16.0,38.0,50.5,2007,4,0-60,0
2,1,1,29.0,19.0,49.0,62.7,2007,9,60-70,1
2,1,1,27.0,15.0,41.0,57.6,2007,9,0-60,0
2,1,1,27.0,8.0,25.0,43.2,2007,6,0-60,0
2,1,1,30.0,18.0,41.0,57.6,2007,10,0-60,0
2,1,1,28.0,19.0,41.0,47.0,2008,1,0-60,0
2,1,1,28.0,17.0,45.0,54.5,2007,8,0-60,0
2,1,1,27.0,19.0,37.0,48.8,2007,5,0-60,0
2,1,1,22.0,16.0,42.0,43.2,2007,4,0-60,0
2,1,1,24.0,6.0,30.0,40.0,2007,8,0-60,0
2,1,1,28.0,13.0,32.0,40.0,2007,3,0-60,0
2,1,1,27.0,17.0,37.0,43.2,2007,10,0-60,0
2,1,1,24.0,12.0,35.0,50.5,2007,3,0-60,0
2,1,1,28.0,20.0,45.0,52.1,2008,1,0-60,0
2,1,1,30.0,19.0,41.0,64.1,2007,4,60-70,1
2,1,1,30.0,20.0,35.0,45.2,2007,3,0-60,0
2,1,1,27.0,11.0,39.0,46.1,2007,3,0-60,0
2,1,1,23.0,12.0,33.0,43.2,2007,10,0-60,0
2,1,1,29.0,18.0,38.0,45.2,2007,12,0-60,0
2,1,1,30.0,16.0,34.0,53.7,2007,7,0-60,0
2,1,1,23.0,2.0,8.0,35.2,2005,1,0-60,0
2,1,1,22.0,13.0,33.0,46.1,2007,10,0-60,0
2,1,1,30.0,17.0,45.0,50.5,2007,9,0-60,0
2,1,1,23.0,11.0,41.0,41.1,2007,2,0-60,0
2,1,1,27.0,16.0,39.0,53.7,2007,3,0-60,0
2,1,1,24.0,11.0,33.0,52.1,2007,2,0-60,0
2,1,1,24.0,11.0,37.0,42.2,2007,6,0-60,0
2,1,1,28.0,19.0,41.0,55.3,2007,5,0-60,0
2,1,1,30.0,19.0,48.0,58.3,2007,7,0-60,0
2,1,1,26.0,13.0,41.0,57.6,2007,3,0-60,0
2,1,1,27.0,16.0,39.0,52.9,2007,2,0-60,0
2,1,1,29.0,12.0,33.0,52.9,2007,8,0-60,0
2,1,1,25.0,14.0,29.0,45.2,2007,6,0-60,0
2,1,1,24.0,14.0,27.0,40.0,2007,6,0-60,0
2,1,1,29.0,17.0,34.0,49.7,2007,11,0-60,0
2,1,1,27.0,15.0,38.0,48.8,2007,4,0-60,0
2,1,1,28.0,18.0,30.0,54.5,2007,12,0-60,0
2,1,1,29.0,16.0,36.0,48.8,2007,12,0-60,0
2,1,1,28.0,18.0,40.0,45.2,2007,8,0-60,0
2,1,1,26.0,17.0,31.0,36.5,2007,12,0-60,0
2,1,1,28.0,19.0,47.0,60.5,2007,3,60-70,1
2,1,1,30.0,19.0,44.0,60.5,2007,4,60-70,1
2,1,1,24.0,16.0,33.0,47.9,2007,4,0-60,0
2,1,1,30.0,17.0,47.0,60.5,2007,4,60-70,1
2,1,1,28.0,20.0,48.0,67.0,2007,10,60-70,1
2,1,1,27.0,18.0,39.0,46.1,2007,6,0-60,0
2,1,1,27.0,12.0,34.0,43.2,2007,10,0-60,0
2,1,1,28.0,16.0,47.0,55.3,2007,5,0-60,0
2,1,1,30.0,17.0,47.0,47.9,2007,7,0-60,0
2,1,1,30.0,20.0,48.0,57.6,2007,8,0-60,0
2,1,1,25.0,13.0,37.0,49.7,2007,12,0-60,0
2,1,1,29.0,17.0,46.0,57.6,2007,2,0-60,0
2,1,1,29.0,20.0,46.0,57.6,2007,6,0-60,0
2,1,1,30.0,18.0,49.0,61.9,2007,7,60-70,1
2,1,1,30.0,20.0,45.0,65.6,2007,1,60-70,1
2,1,1,30.0,19.0,48.0,56.1,2008,1,0-60,0
2,1,1,30.0,20.0,50.0,69.9,2007,6,60-70,1
2,1,1,30.0,17.0,45.0,61.2,2007,8,60-70,1
2,1,1,25.0,17.0,41.0,57.6,2007,4,0-60,0
2,1,1,27.0,17.0,44.0,43.2,2007,3,0-60,0
2,1,1,22.0,8.0,14.0,40.0,2008,1,0-60,0
2,1,1,28.0,19.0,43.0,50.5,2007,6,0-60,0
2,1,1,22.0,16.0,28.0,43.2,2007,7,0-60,0
2,1,1,23.0,3.0,11.0,36.5,2006,6,0-60,0
2,1,1,27.0,18.0,31.0,57.6,2007,2,0-60,0
2,1,1,30.0,18.0,41.0,49.7,2007,9,0-60,0
2,1,1,23.0,16.0,34.0,49.7,2007,8,0-60,0
2,1,1,22.0,2.0,7.0,29.3,2006,11,0-60,0
2,1,1,26.0,18.0,38.0,51.3,2007,2,0-60,0
2,1,1,30.0,15.0,37.0,44.2,2007,8,0-60,0
2,1,1,26.0,19.0,31.0,42.2,2007,7,0-60,0
2,1,1,25.0,12.0,34.0,36.5,2007,11,0-60,0
2,1,1,22.0,6.0,20.0,43.2,2007,11,0-60,0
2,1,1,30.0,20.0,50.0,65.6,2007,5,60-70,1
2,1,1,29.0,13.0,38.0,52.1,2007,6,0-60,0
2,1,1,24.0,13.0,29.0,44.2,2007,8,0-60,0
2,1,1,30.0,19.0,50.0,65.6,2007,6,60-70,1
2,1,1,25.0,10.0,45.0,43.2,2007,2,0-60,0
2,1,1,26.0,12.0,31.0,38.9,2007,8,0-60,0
2,1,1,28.0,20.0,49.0,58.3,2007,8,0-60,0
2,1,1,28.0,20.0,46.0,64.1,2007,8,60-70,1
2,1,1,25.0,15.0,34.0,44.2,2007,7,0-60,0
2,1,1,26.0,18.0,32.0,45.2,2007,10,0-60,0
2,1,1,30.0,19.0,47.0,60.5,2007,4,60-70,1
2,1,1,26.0,14.0,48.0,48.8,2007,4,0-60,0
2,1,1,27.0,15.0,31.0,37.7,2007,11,0-60,0
2,1,1,28.0,19.0,47.0,59.0,2007,5,0-60,0
2,1,1,30.0,18.0,48.0,64.1,2007,4,60-70,1
2,1,1,23.0,13.0,24.0,35.2,2007,8,0-60,0
2,1,1,24.0,10.0,26.0,38.9,2008,1,0-60,0
2,1,1,26.0,5.0,28.0,41.1,2007,5,0-60,0
2,1,1,27.0,14.0,34.0,47.0,2007,8,0-60,0
2,1,1,27.0,15.0,46.0,51.3,2007,9,0-60,0
2,1,1,29.0,19.0,43.0,49.7,2007,3,0-60,0
2,1,1,25.0,12.0,29.0,33.8,2008,1,0-60,0
2,1,1,23.0,10.0,35.0,41.1,2007,2,0-60,0
2,1,1,27.0,19.0,44.0,56.1,2008,2,0-60,0
2,1,1,26.0,14.0,29.0,43.2,2007,7,0-60,0
2,1,1,28.0,15.0,43.0,42.2,2007,6,0-60,0
2,1,1,25.0,10.0,25.0,43.2,2007,10,0-60,0
2,1,1,30.0,20.0,46.0,59.8,2007,5,0-60,0
2,1,1,27.0,13.0,31.0,43.2,2007,3,0-60,0
2,1,1,30.0,19.0,49.0,48.8,2007,2,0-60,0
2,1,1,27.0,18.0,46.0,56.8,2007,4,0-60,0
2,1,1,24.0,16.0,45.0,56.8,2007,5,0-60,0
2,1,1,28.0,14.0,38.0,50.5,2007,3,0-60,0
2,1,1,30.0,20.0,49.0,77.4,2008,3,70-80,2
2,1,1,24.0,15.0,36.0,42.2,2007,9,0-60,0
2,1,1,28.0,16.0,47.0,61.9,2007,8,60-70,1
2,1,1,23.0,8.0,25.0,38.9,2007,2,0-60,0
2,1,1,22.0,14.0,32.0,42.2,2007,4,0-60,0
2,1,1,30.0,19.0,45.0,62.7,2007,4,60-70,1
2,1,1,25.0,12.0,43.0,55.3,2007,12,0-60,0
2,1,1,23.0,13.0,38.0,56.1,2007,5,0-60,0
2,1,1,27.0,13.0,34.0,44.2,2007,2,0-60,0
2,1,1,27.0,17.0,38.0,50.5,2007,10,0-60,0
2,1,1,23.0,9.0,31.0,35.2,2007,9,0-60,0
2,1,1,23.0,2.0,9.0,38.9,2007,1,0-60,0
2,1,1,25.0,8.0,27.0,35.2,2007,12,0-60,0
2,1,1,25.0,7.0,15.0,38.9,2008,1,0-60,0
2,1,1,24.0,15.0,36.0,38.9,2007,10,0-60,0
2,1,1,26.0,17.0,39.0,51.3,2007,1,0-60,0
3,1,1,29.0,15.0,37.0,45.2,2007,8,0-60,0
3,1,1,27.0,20.0,33.0,51.3,2004,4,0-60,0
3,1,1,26.0,5.0,16.0,40.0,2007,7,0-60,0
3,1,1,28.0,13.0,30.0,41.1,2005,10,0-60,0
3,1,1,30.0,18.0,43.0,51.3,2007,9,0-60,0
3,1,1,25.0,18.0,21.0,52.9,2007,4,0-60,0
3,1,1,29.0,20.0,27.0,48.8,2007,2,0-60,0
3,1,1,30.0,18.0,39.0,40.0,2007,5,0-60,0
3,1,1,29.0,20.0,45.0,57.6,2007,6,0-60,0
3,1,1,27.0,16.0,35.0,46.1,2007,10,0-60,0
3,1,1,29.0,20.0,34.0,48.8,2007,7,0-60,0
3,1,1,27.0,4.0,17.0,41.1,2007,8,0-60,0
3,1,1,29.0,9.0,14.0,42.2,2007,7,0-60,0
3,1,1,30.0,17.0,37.0,55.3,2007,11,0-60,0
3,1,1,28.0,17.0,26.0,52.9,2007,5,0-60,0
3,1,1,29.0,19.0,37.0,44.2,2007,10,0-60,0
3,1,1,27.0,16.0,39.0,40.0,2007,11,0-60,0
3,1,1,29.0,18.0,31.0,47.9,2007,1,0-60,0
3,1,1,27.0,15.0,31.0,46.1,2007,8,0-60,0
3,1,1,30.0,18.0,42.0,52.1,2006,10,0-60,0
3,1,1,27.0,16.0,26.0,45.2,2007,11,0-60,0
3,1,1,28.0,14.0,32.0,47.0,2007,8,0-60,0
3,1,1,29.0,20.0,46.0,54.5,2007,5,0-60,0
3,1,1,27.0,15.0,28.0,38.9,2007,9,0-60,0
3,1,1,26.0,12.0,13.0,33.8,2007,7,0-60,0
3,1,1,25.0,8.0,4.0,36.5,2007,3,0-60,0
3,1,1,27.0,13.0,29.0,37.7,2006,11,0-60,0
3,1,1,29.0,19.0,31.0,53.7,2007,5,0-60,0
3,1,1,28.0,20.0,18.0,46.1,2008,1,0-60,0
3,1,1,27.0,14.0,34.0,45.2,2007,6,0-60,0
3,1,1,30.0,17.0,42.0,45.2,2006,8,0-60,0
3,1,1,27.0,19.0,39.0,47.0,2007,7,0-60,0
3,1,1,27.0,18.0,25.0,42.2,2007,10,0-60,0
3,1,1,29.0,18.0,49.0,56.8,2005,4,0-60,0
3,1,1,28.0,17.0,29.0,41.1,2007,4,0-60,0
3,1,1,26.0,12.0,32.0,50.5,2007,7,0-60,0
3,1,1,29.0,17.0,41.0,51.3,2007,10,0-60,0
3,1,1,24.0,9.0,19.0,42.2,2007,4,0-60,0
3,1,1,27.0,11.0,29.0,49.7,2007,2,0-60,0
3,1,1,24.0,12.0,15.0,33.8,2007,9,0-60,0
3,1,1,26.0,20.0,41.0,52.9,2006,10,0-60,0
3,1,1,28.0,16.0,34.0,47.0,2007,1,0-60,0
3,1,1,27.0,18.0,24.0,49.7,2007,10,0-60,0
3,1,1,28.0,17.0,36.0,61.9,2006,3,60-70,1
3,1,1,29.0,20.0,47.0,54.5,2007,6,0-60,0
3,1,1,27.0,13.0,40.0,59.0,2007,9,0-60,0
3,1,1,27.0,18.0,35.0,49.7,2007,2,0-60,0
3,1,1,28.0,13.0,20.0,52.1,2007,2,0-60,0
3,1,1,27.0,18.0,42.0,48.8,2007,8,0-60,0
3,1,1,24.0,12.0,17.0,45.2,2007,5,0-60,0
3,1,1,28.0,17.0,27.0,43.2,2007,5,0-60,0
3,1,1,29.0,17.0,32.0,55.3,2007,10,0-60,0
3,1,1,25.0,9.0,27.0,42.2,2007,1,0-60,0
3,1,1,29.0,20.0,41.0,57.6,2007,10,0-60,0
3,1,1,29.0,20.0,21.0,41.1,2004,5,0-60,0
3,1,1,24.0,8.0,8.0,46.1,2007,6,0-60,0
3,1,1,29.0,19.0,17.0,44.2,2007,12,0-60,0
3,1,1,24.0,11.0,23.0,44.2,2007,12,0-60,0
3,1,1,27.0,12.0,25.0,48.8,2007,8,0-60,0
3,1,1,27.0,13.0,8.0,40.0,2007,11,0-60,0
3,1,1,28.0,13.0,22.0,42.2,2007,8,0-60,0
3,1,1,26.0,13.0,31.0,47.9,2007,10,0-60,0
3,1,1,27.0,7.0,27.0,33.8,2007,9,0-60,0
3,1,1,30.0,19.0,42.0,52.1,2007,8,0-60,0
3,1,1,25.0,16.0,37.0,56.8,2006,3,0-60,0
3,1,1,25.0,19.0,21.0,32.4,2007,9,0-60,0
3,1,1,24.0,13.0,24.0,43.2,2007,8,0-60,0
3,1,1,28.0,12.0,38.0,44.2,2007,8,0-60,0
3,1,1,28.0,19.0,35.0,51.3,2007,2,0-60,0
3,1,1,28.0,19.0,39.0,51.3,2007,9,0-60,0
3,1,1,29.0,16.0,33.0,47.0,2007,7,0-60,0
3,1,1,27.0,15.0,35.0,45.2,2007,7,0-60,0
3,1,1,25.0,11.0,22.0,41.1,2007,5,0-60,0
3,1,1,28.0,18.0,45.0,59.0,2007,3,0-60,0
3,1,1,29.0,19.0,38.0,53.7,2007,4,0-60,0
3,1,1,27.0,19.0,29.0,55.3,2006,7,0-60,0
3,1,1,30.0,20.0,44.0,57.6,2007,6,0-60,0
3,1,1,26.0,14.0,36.0,48.8,2006,6,0-60,0
3,1,1,30.0,20.0,49.0,65.6,2007,5,60-70,1
